100000, 14.359375
150000, 31.406250
200000, 57.187500
250000, 89.453125
300000, 128.968750
350000, 163.906250
400000, 214.265625
450000, 283.546875
500000, 361.859375
550000, 423.875000
600000, 489.859375
650000, 562.031250
700000, 685.937500
750000, 802.203125
800000, 920.250000
850000, 1011.512342
900000, 1134.012761
950000, 1263.423512
1000000, 1412.873492
