100000, 0.046875
150000, 0.062500
200000, 0.093750
250000, 0.109375
300000, 0.140625
350000, 0.171875
400000, 0.187500
450000, 0.234375
500000, 0.234375
550000, 0.265625
600000, 0.296875
650000, 0.328125
700000, 0.328125
750000, 0.453125
800000, 0.390625
850000, 0.421875
900000, 0.437500
950000, 0.468750
1000000, 0.500000
