100000, 0.015625
150000, 0.031250
200000, 0.046875
250000, 0.062500
300000, 0.062500
350000, 0.078125
400000, 0.078125
450000, 0.093750
500000, 0.093750
550000, 0.125000
600000, 0.140625
650000, 0.140625
700000, 0.156250
750000, 0.187500
800000, 0.171875
850000, 0.187500
900000, 0.187500
950000, 0.203125
1000000, 0.218750
