100000, 52.875000
150000, 118.062500
200000, 208.703125
250000, 327.515625
300000, 446.218750
350000, 602.750000
400000, 796.593750
450000, 1036.546875
500000, 1274.250000
550000, 1539.187500
600000, 1770.578125
650000, 2102.250000
700000, 2505.953125
750000, 2929.562500
800000, 3347.201250
850000, 3778.625000
900000, 4236.307125
950000, 4720.075125
1000000, 5231.387500
